,URL,EVENT_DATE,LOCATION,EVENT,BOUT,WEIGHTCLASS,Red_Victory,FIGHTER_Red,STANCE_Red,DOB_Red,HEIGHT_in_Red,WEIGHT_lbs_Red,REACH_in_Red,FIGHTER_Blue,STANCE_Blue,DOB_Blue,HEIGHT_in_Blue,WEIGHT_lbs_Blue,REACH_in_Blue,Age_yrs_Red,Age_yrs_Blue,WEIGHT_lbs_diff,HEIGHT_in_diff,REACH_in_diff,Age_diff,STANCE_diff,Red_prior_fights,Red_prior_victories,Red_prior_losses,Red_prior_f_win,Blue_prior_fights,Blue_prior_victories,Blue_prior_losses,Blue_prior_f_win
6621,http://ufcstats.com/fight-details/db620510bbb3f0af,2010-01-11,"Fairfax, Virginia, USA",UFC Fight Night: Maynard vs Diaz ,Gerald Harris  vs. John Salter ,Middleweight Bout,1.0,Gerald Harris,Southpaw,1979-11-19,71.0,185.0,77.0,John Salter,Southpaw,1985-03-21,73.0,185.0,74.0,30.14730040521301,24.811083123425693,0.0,-2.0,3.0,-5.3362172817873175,Southpaw_Southpaw,0.0,0.0,0.0,,0.0,0.0,0.0,
6622,http://ufcstats.com/fight-details/f338da998c4fdf53,2010-01-11,"Fairfax, Virginia, USA",UFC Fight Night: Maynard vs Diaz ,Nick Catone  vs. Jesse Forbes ,Middleweight Bout,1.0,Nick Catone,Southpaw,1981-09-01,72.0,185.0,72.0,Jesse Forbes,Southpaw,1984-10-24,74.0,185.0,75.0,28.36217281787318,25.216296134048843,0.0,-2.0,-3.0,-3.1458766838243344,Southpaw_Southpaw,3.0,1.0,2.0,0.3333333333333333,1.0,0.0,1.0,0.0
6623,http://ufcstats.com/fight-details/57dca2ebe96ed622,2010-01-02,"Las Vegas, Nevada, USA",UFC 108: Evans vs Silva ,Rashad Evans  vs. Thiago Silva ,Light Heavyweight Bout,1.0,Rashad Evans,Orthodox,1979-09-25,72.0,205.0,75.0,Thiago Silva,Orthodox,1982-11-12,74.0,205.0,74.0,30.27324498959588,27.141057934508815,0.0,-2.0,1.0,-3.132187055087066,Orthodox_Orthodox,9.0,8.0,1.0,0.8888888888888888,6.0,5.0,1.0,0.8333333333333334
6624,http://ufcstats.com/fight-details/c99370e3e54bd5fd,2010-01-02,"Las Vegas, Nevada, USA",UFC 108: Evans vs Silva ,Paul Daley  vs. Dustin Hazelett ,Welterweight Bout,1.0,Paul Daley,Orthodox,1983-02-21,69.0,170.0,76.0,Dustin Hazelett,Orthodox,1986-04-29,73.0,170.0,76.0,26.86452743401599,23.680319789727303,0.0,-4.0,0.0,-3.1842076442886866,Orthodox_Orthodox,1.0,1.0,0.0,1.0,7.0,5.0,2.0,0.7142857142857143
6625,http://ufcstats.com/fight-details/d7f9a09021a9a13c,2010-01-02,"Las Vegas, Nevada, USA",UFC 108: Evans vs Silva ,Sam Stout  vs. Joe Lauzon ,Lightweight Bout,1.0,Sam Stout,Orthodox,1984-04-23,69.0,155.0,70.0,Joe Lauzon,Orthodox,1984-05-22,70.0,155.0,71.0,25.695433139853247,25.61603329317709,0.0,-1.0,-1.0,-0.07939984667615814,Orthodox_Orthodox,7.0,3.0,4.0,0.42857142857142855,6.0,5.0,1.0,0.8333333333333334
6626,http://ufcstats.com/fight-details/9d2c9d2249d4fe50,2010-01-02,"Las Vegas, Nevada, USA",UFC 108: Evans vs Silva ,Jim Miller  vs. Duane Ludwig ,Lightweight Bout,1.0,Jim Miller,Southpaw,1983-08-30,68.0,155.0,71.0,Duane Ludwig,Orthodox,1978-08-04,70.0,170.0,70.0,26.34432154199978,31.414960026284085,-15.0,-2.0,1.0,5.070638484284306,Southpaw_Orthodox,5.0,4.0,1.0,0.8,2.0,2.0,0.0,1.0
6627,http://ufcstats.com/fight-details/41e9da89f349b2bc,2010-01-02,"Las Vegas, Nevada, USA",UFC 108: Evans vs Silva ,Junior Dos Santos  vs. Gilbert Yvel ,Heavyweight Bout,1.0,Junior Dos Santos,Orthodox,1984-01-30,76.0,238.0,77.0,Gilbert Yvel,Orthodox,1976-06-30,74.0,225.0,77.0,25.92541890263936,33.50947322308619,13.0,2.0,0.0,7.584054320446829,Orthodox_Orthodox,3.0,3.0,0.0,1.0,0.0,0.0,0.0,
6628,http://ufcstats.com/fight-details/78b928a602a81971,2010-01-02,"Las Vegas, Nevada, USA",UFC 108: Evans vs Silva ,Martin Kampmann  vs. Jacob Volkmann ,Welterweight Bout,1.0,Martin Kampmann,Orthodox,1982-04-17,72.0,170.0,72.0,Jacob Volkmann,Southpaw,1980-09-05,69.0,155.0,71.0,27.713284415726644,29.32592268097689,15.0,3.0,1.0,1.6126382652502464,Orthodox_Southpaw,8.0,6.0,2.0,0.75,1.0,0.0,1.0,0.0
6629,http://ufcstats.com/fight-details/47245dd345d9ef7e,2010-01-02,"Las Vegas, Nevada, USA",UFC 108: Evans vs Silva ,Cole Miller  vs. Dan Lauzon ,Lightweight Bout,1.0,Cole Miller,Orthodox,1984-04-26,73.0,145.0,73.0,Dan Lauzon,Orthodox,1988-03-30,70.0,155.0,,25.687219362610886,21.761033840762238,-10.0,3.0,,-3.926185521848647,Orthodox_Orthodox,6.0,4.0,2.0,0.6666666666666666,1.0,0.0,1.0,0.0
6630,http://ufcstats.com/fight-details/0e05f54d8b66f317,2010-01-02,"Las Vegas, Nevada, USA",UFC 108: Evans vs Silva ,Mark Munoz  vs. Ryan Jensen ,Middleweight Bout,1.0,Mark Munoz,Orthodox,1978-02-09,72.0,185.0,71.0,Ryan Jensen,Orthodox,1977-09-20,73.0,185.0,76.0,31.896834957835942,32.28562041397437,0.0,-1.0,-5.0,0.3887854561384295,Orthodox_Orthodox,2.0,1.0,1.0,0.5,4.0,1.0,3.0,0.25
6631,http://ufcstats.com/fight-details/24e14c4824144c64,2010-01-02,"Las Vegas, Nevada, USA",UFC 108: Evans vs Silva ,Jake Ellenberger  vs. Mike Pyle ,Welterweight Bout,1.0,Jake Ellenberger,Orthodox,1985-03-28,69.0,170.0,71.0,Mike Pyle,Orthodox,1975-09-18,72.0,170.0,74.0,24.767276311466432,34.292519986857954,0.0,-3.0,-3.0,9.525243675391524,Orthodox_Orthodox,1.0,0.0,1.0,0.0,2.0,1.0,1.0,0.5
6632,http://ufcstats.com/fight-details/0949caefc6735f9b,2010-01-02,"Las Vegas, Nevada, USA",UFC 108: Evans vs Silva ,Rafaello Oliveira  vs. John Gunderson ,Lightweight Bout,1.0,Rafaello Oliveira,Orthodox,1982-01-26,68.0,155.0,71.0,John Gunderson,Orthodox,1979-01-05,69.0,155.0,69.0,27.935056401270398,30.993319461176213,0.0,-1.0,2.0,3.058263059905815,Orthodox_Orthodox,1.0,0.0,1.0,0.0,0.0,0.0,0.0,
6633,http://ufcstats.com/fight-details/f6d078e9fe7d17c8,2009-12-12,"Memphis, Tennessee, USA",UFC 107: Penn vs Sanchez ,BJ Penn  vs. Diego Sanchez ,UFC Lightweight Title Bout,1.0,BJ Penn,Orthodox,1978-12-13,69.0,155.0,70.0,Diego Sanchez,Southpaw,1981-12-31,70.0,170.0,72.0,30.99879531267112,27.948746030007666,-15.0,-1.0,-2.0,-3.050049282663454,Orthodox_Southpaw,14.0,10.0,4.0,0.7142857142857143,12.0,10.0,2.0,0.8333333333333334
6634,http://ufcstats.com/fight-details/a9bc7915974b7d15,2009-12-12,"Memphis, Tennessee, USA",UFC 107: Penn vs Sanchez ,Frank Mir  vs. Cheick Kongo ,Heavyweight Bout,1.0,Frank Mir,Southpaw,1979-05-24,75.0,264.0,79.0,Cheick Kongo,Orthodox,1975-05-17,76.0,240.0,82.0,30.555251341583617,34.574526338845686,24.0,-1.0,-3.0,4.019274997262074,Southpaw_Orthodox,14.0,10.0,4.0,0.7142857142857143,10.0,7.0,3.0,0.7
6635,http://ufcstats.com/fight-details/ccac56928fc2b40b,2009-12-12,"Memphis, Tennessee, USA",UFC 107: Penn vs Sanchez ,Jon Fitch  vs. Mike Pierce ,Welterweight Bout,1.0,Jon Fitch,Orthodox,1978-02-24,72.0,170.0,74.0,Mike Pierce,Orthodox,1980-09-01,68.0,170.0,71.0,31.79826963092761,29.279377943270177,0.0,4.0,3.0,-2.5188916876574305,Orthodox_Orthodox,11.0,10.0,1.0,0.9090909090909091,1.0,1.0,0.0,1.0
6636,http://ufcstats.com/fight-details/9172138df0d70cb0,2009-12-12,"Memphis, Tennessee, USA",UFC 107: Penn vs Sanchez ,Kenny Florian  vs. Clay Guida ,Lightweight Bout,1.0,Kenny Florian,Southpaw,1976-05-26,70.0,145.0,74.0,Clay Guida,Orthodox,1981-12-08,67.0,155.0,70.0,33.54780418355054,28.0117183221991,-10.0,3.0,4.0,-5.53608586135144,Southpaw_Orthodox,12.0,9.0,3.0,0.75,9.0,5.0,4.0,0.5555555555555556
6637,http://ufcstats.com/fight-details/a29236fcb395f443,2009-12-12,"Memphis, Tennessee, USA",UFC 107: Penn vs Sanchez ,Stefan Struve  vs. Paul Buentello ,Heavyweight Bout,1.0,Stefan Struve,Orthodox,1988-02-18,83.0,265.0,84.0,Paul Buentello,Orthodox,1974-01-16,74.0,245.0,77.0,21.815792355711313,35.9051582521082,20.0,9.0,7.0,14.08936589639689,Orthodox_Orthodox,3.0,2.0,1.0,0.6666666666666666,4.0,3.0,1.0,0.75
6638,http://ufcstats.com/fight-details/7f9a1b6d83d08c42,2009-12-12,"Memphis, Tennessee, USA",UFC 107: Penn vs Sanchez ,Alan Belcher  vs. Wilson Gouveia ,Catch Weight Bout,1.0,Alan Belcher,Orthodox,1984-04-24,74.0,185.0,75.0,Wilson Gouveia,Orthodox,1978-10-03,73.0,185.0,76.0,25.635198773409265,31.193188040740335,0.0,1.0,-1.0,5.55798926733107,Orthodox_Orthodox,9.0,5.0,4.0,0.5555555555555556,9.0,6.0,3.0,0.6666666666666666
6639,http://ufcstats.com/fight-details/8e9f2b82a7b87778,2009-12-12,"Memphis, Tennessee, USA",UFC 107: Penn vs Sanchez ,Matt Wiman  vs. Shane Nelson ,Lightweight Bout,1.0,Matt Wiman,Orthodox,1983-09-19,70.0,155.0,68.0,Shane Nelson,Southpaw,1984-11-29,69.0,155.0,70.0,26.23206658635418,25.035593034716896,0.0,1.0,-2.0,-1.1964735516372795,Orthodox_Southpaw,7.0,4.0,3.0,0.5714285714285714,3.0,2.0,1.0,0.6666666666666666
6640,http://ufcstats.com/fight-details/afd5e85676eb697d,2009-12-12,"Memphis, Tennessee, USA",UFC 107: Penn vs Sanchez ,Johny Hendricks  vs. Ricardo Funch ,Welterweight Bout,1.0,Johny Hendricks,Southpaw,1983-09-12,69.0,185.0,69.0,Ricardo Funch,Southpaw,1980-08-14,70.0,170.0,74.0,26.251232066586354,29.328660606724345,15.0,-1.0,-5.0,3.0774285401379915,Southpaw_Southpaw,1.0,1.0,0.0,1.0,0.0,0.0,0.0,
6641,http://ufcstats.com/fight-details/a7c63a2b33049ace,2009-12-12,"Memphis, Tennessee, USA",UFC 107: Penn vs Sanchez ,Rousimar Palhares  vs. Lucio Linhares ,Middleweight Bout,1.0,Rousimar Palhares,Orthodox,1980-02-26,68.0,170.0,71.0,Lucio Linhares,Orthodox,1973-12-08,74.0,185.0,,29.794107983791477,36.0119373562589,-15.0,-6.0,,6.217829372467419,Orthodox_Orthodox,3.0,2.0,1.0,0.6666666666666666,0.0,0.0,0.0,
6642,http://ufcstats.com/fight-details/483d934c46351c78,2009-12-12,"Memphis, Tennessee, USA",UFC 107: Penn vs Sanchez ,DaMarques Johnson  vs. Edgar Garcia ,Welterweight Bout,1.0,DaMarques Johnson,Orthodox,1982-06-28,73.0,170.0,75.0,Edgar Garcia,Orthodox,1984-02-22,70.0,170.0,71.0,27.458657321213447,25.804950169751397,0.0,3.0,4.0,-1.6537071514620523,Orthodox_Orthodox,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
6643,http://ufcstats.com/fight-details/7e50ae4dbdd380a1,2009-12-12,"Memphis, Tennessee, USA",UFC 107: Penn vs Sanchez ,TJ Grant  vs. Kevin Burns ,Welterweight Bout,1.0,TJ Grant,Orthodox,1984-02-26,70.0,155.0,72.0,Kevin Burns,Orthodox,1980-03-03,70.0,170.0,74.0,25.793998466761582,29.777680429306756,-15.0,0.0,-2.0,3.983681962545176,Orthodox_Orthodox,2.0,1.0,1.0,0.5,4.0,2.0,2.0,0.5
6644,http://ufcstats.com/fight-details/e246b6a8cd7853de,2009-12-05,"Las Vegas, Nevada, USA",The Ultimate Fighter: Heavyweights Finale ,Roy Nelson  vs. Brendan Schaub ,Ultimate Fighter 10 Heavyweight Tournament Title Bout,1.0,Roy Nelson,Orthodox,1976-06-20,72.0,263.0,73.0,Brendan Schaub,Orthodox,1983-03-18,76.0,245.0,78.0,33.460190559632025,26.71941736940094,18.0,-4.0,-5.0,-6.740773190231081,Orthodox_Orthodox,0.0,0.0,0.0,,0.0,0.0,0.0,
6645,http://ufcstats.com/fight-details/3f0826158f87f41d,2009-12-05,"Las Vegas, Nevada, USA",The Ultimate Fighter: Heavyweights Finale ,Matt Hamill  vs. Jon Jones ,Light Heavyweight Bout,1.0,Matt Hamill,Orthodox,1976-10-05,73.0,205.0,76.0,Jon Jones,Orthodox,1987-07-19,76.0,205.0,84.0,33.16723250465447,22.382542985434235,0.0,-3.0,-8.0,-10.784689519220239,Orthodox_Orthodox,8.0,6.0,2.0,0.75,3.0,3.0,0.0,1.0
6646,http://ufcstats.com/fight-details/de2328aa13e5ecdc,2009-12-05,"Las Vegas, Nevada, USA",The Ultimate Fighter: Heavyweights Finale ,Kevin Ferguson  vs. Houston Alexander ,Catch Weight Bout,1.0,Kevin Ferguson,Orthodox,1974-02-08,74.0,235.0,77.0,Houston Alexander,Orthodox,1972-03-22,72.0,205.0,72.0,35.82302047968459,37.70671339393276,30.0,2.0,5.0,1.8836929142481655,Orthodox_Orthodox,0.0,0.0,0.0,,5.0,2.0,3.0,0.4
6647,http://ufcstats.com/fight-details/5ab4bdec4db84f7d,2009-12-05,"Las Vegas, Nevada, USA",The Ultimate Fighter: Heavyweights Finale ,Frankie Edgar  vs. Matt Veach ,Lightweight Bout,1.0,Frankie Edgar,Orthodox,1981-10-16,66.0,135.0,68.0,Matt Veach,Orthodox,1981-05-31,71.0,155.0,,28.137662906581973,28.515496659730587,-20.0,-5.0,,0.3778337531486146,Orthodox_Orthodox,6.0,5.0,1.0,0.8333333333333334,1.0,1.0,0.0,1.0
6648,http://ufcstats.com/fight-details/f6246d2b9f663e33,2009-12-05,"Las Vegas, Nevada, USA",The Ultimate Fighter: Heavyweights Finale ,Matt Mitrione  vs. Marcus Jones ,Heavyweight Bout,1.0,Matt Mitrione,Switch,1978-07-15,75.0,265.0,82.0,Marcus Jones,Orthodox,1973-08-15,78.0,265.0,,31.393056620304456,36.3076333369839,0.0,-3.0,,4.914576716679443,Switch_Orthodox,0.0,0.0,0.0,,0.0,0.0,0.0,
6649,http://ufcstats.com/fight-details/f5affe923c640d0e,2009-12-05,"Las Vegas, Nevada, USA",The Ultimate Fighter: Heavyweights Finale ,James McSweeney  vs. Darrill Schoonover ,Heavyweight Bout,1.0,James McSweeney,Switch,1980-10-24,76.0,230.0,77.0,Darrill Schoonover,Orthodox,1985-07-18,74.0,220.0,,29.115102398422955,24.38396670682291,10.0,2.0,,-4.731135691600044,Switch_Orthodox,0.0,0.0,0.0,,0.0,0.0,0.0,
6650,http://ufcstats.com/fight-details/4182524382590e07,2009-12-05,"Las Vegas, Nevada, USA",The Ultimate Fighter: Heavyweights Finale ,Jon Madsen  vs. Justin Wren ,Heavyweight Bout,1.0,Jon Madsen,Orthodox,1980-02-12,72.0,240.0,72.0,Justin Wren,Orthodox,1987-04-27,74.0,265.0,,29.813273464023656,22.609790822472895,-25.0,-2.0,,-7.203482641550761,Orthodox_Orthodox,0.0,0.0,0.0,,0.0,0.0,0.0,
6651,http://ufcstats.com/fight-details/c32b24a24d946893,2009-12-05,"Las Vegas, Nevada, USA",The Ultimate Fighter: Heavyweights Finale ,Brian Stann  vs. Rodney Wallace ,Light Heavyweight Bout,1.0,Brian Stann,Orthodox,1980-09-24,73.0,205.0,74.0,Rodney Wallace,Switch,1981-11-21,69.0,205.0,72.0,29.197240170846566,28.039097579673637,0.0,4.0,2.0,-1.1581425911729273,Orthodox_Switch,2.0,1.0,1.0,0.5,0.0,0.0,0.0,
6652,http://ufcstats.com/fight-details/0b0ba5238399545c,2009-12-05,"Las Vegas, Nevada, USA",The Ultimate Fighter: Heavyweights Finale ,John Howard  vs. Dennis Hallman ,Welterweight Bout,1.0,John Howard,Orthodox,1983-03-01,67.0,170.0,72.0,Dennis Hallman,Orthodox,1975-12-02,69.0,155.0,72.0,26.765962107107654,34.01051363487022,15.0,-2.0,0.0,7.2445515277625665,Orthodox_Orthodox,2.0,2.0,0.0,1.0,4.0,1.0,3.0,0.25
6653,http://ufcstats.com/fight-details/7f0e469103ab46b6,2009-12-05,"Las Vegas, Nevada, USA",The Ultimate Fighter: Heavyweights Finale ,Mark Bocek  vs. Joe Brammer ,Lightweight Bout,1.0,Mark Bocek,Orthodox,1981-10-24,68.0,155.0,75.0,Joe Brammer,Orthodox,1983-08-23,68.0,155.0,,28.115759500602344,26.28682510130325,0.0,0.0,,-1.828934399299091,Orthodox_Orthodox,5.0,3.0,2.0,0.6,0.0,0.0,0.0,
6654,http://ufcstats.com/fight-details/9fa3f9f7caf429d6,2009-11-21,"Las Vegas, Nevada, USA",UFC 106: Ortiz vs Griffin 2 ,Forrest Griffin  vs. Tito Ortiz ,Light Heavyweight Bout,1.0,Forrest Griffin,Orthodox,1979-03-16,75.0,205.0,77.0,Tito Ortiz,Orthodox,1975-01-23,75.0,205.0,74.0,30.686671777461395,34.82915343335889,0.0,0.0,3.0,4.142481655897492,Orthodox_Orthodox,11.0,7.0,4.0,0.6363636363636364,20.0,14.0,6.0,0.7
6655,http://ufcstats.com/fight-details/31f12d3f95576ef4,2009-11-21,"Las Vegas, Nevada, USA",UFC 106: Ortiz vs Griffin 2 ,Josh Koscheck  vs. Anthony Johnson ,Welterweight Bout,1.0,Josh Koscheck,Orthodox,1977-11-30,70.0,170.0,73.0,Anthony Johnson,Orthodox,1984-03-06,74.0,205.0,78.0,31.9762348045121,25.711860694337968,-35.0,-4.0,-5.0,-6.264374110174132,Orthodox_Orthodox,15.0,11.0,4.0,0.7333333333333333,7.0,5.0,2.0,0.7142857142857143
6656,http://ufcstats.com/fight-details/70228adf93b6434f,2009-11-21,"Las Vegas, Nevada, USA",UFC 106: Ortiz vs Griffin 2 ,Paulo Thiago  vs. Jacob Volkmann ,Welterweight Bout,1.0,Paulo Thiago,Orthodox,1981-01-25,71.0,170.0,74.0,Jacob Volkmann,Southpaw,1980-09-05,69.0,155.0,71.0,28.822144343445405,29.210929799583834,15.0,2.0,3.0,0.3887854561384295,Orthodox_Southpaw,2.0,1.0,1.0,0.5,0.0,0.0,0.0,
6657,http://ufcstats.com/fight-details/119b156ded2af0f1,2009-11-21,"Las Vegas, Nevada, USA",UFC 106: Ortiz vs Griffin 2 ,Rogerio Nogueira  vs. Luiz Cane ,Light Heavyweight Bout,1.0,Rogerio Nogueira,Southpaw,1976-06-02,74.0,205.0,75.0,Luiz Cane,Southpaw,1981-04-24,74.0,185.0,77.0,33.47114226262184,28.578468951922023,20.0,0.0,-2.0,-4.892673310699814,Southpaw_Southpaw,0.0,0.0,0.0,,4.0,3.0,1.0,0.75
6658,http://ufcstats.com/fight-details/fc0f12be6552bfe5,2009-11-21,"Las Vegas, Nevada, USA",UFC 106: Ortiz vs Griffin 2 ,Amir Sadollah  vs. Phil Baroni ,Welterweight Bout,1.0,Amir Sadollah,Orthodox,1980-08-27,70.0,170.0,75.0,Phil Baroni,Orthodox,1976-04-16,69.0,170.0,72.0,29.23557113131092,33.599824772752164,0.0,1.0,3.0,4.364253641441244,Orthodox_Orthodox,2.0,1.0,1.0,0.5,8.0,3.0,5.0,0.375
6659,http://ufcstats.com/fight-details/0c6055509d98ed06,2009-11-21,"Las Vegas, Nevada, USA",UFC 106: Ortiz vs Griffin 2 ,Ben Saunders  vs. Marcus Davis ,Welterweight Bout,1.0,Ben Saunders,Orthodox,1983-04-13,74.0,170.0,77.0,Marcus Davis,Southpaw,1973-08-24,70.0,170.0,70.0,26.609900339502794,36.244661044792466,0.0,4.0,7.0,9.634760705289672,Orthodox_Southpaw,4.0,3.0,1.0,0.75,11.0,8.0,3.0,0.7272727272727273
6660,http://ufcstats.com/fight-details/c52e23519279d18a,2009-11-21,"Las Vegas, Nevada, USA",UFC 106: Ortiz vs Griffin 2 ,Kendall Grove  vs. Jake Rosholt ,Middleweight Bout,1.0,Kendall Grove,Orthodox,1982-11-12,78.0,185.0,79.0,Jake Rosholt,Orthodox,1982-02-09,73.0,185.0,,27.026065053115758,27.781732559412987,0.0,5.0,,0.7556675062972292,Orthodox_Orthodox,8.0,5.0,3.0,0.625,2.0,1.0,1.0,0.5
6661,http://ufcstats.com/fight-details/ef8f31b86469a967,2009-11-21,"Las Vegas, Nevada, USA",UFC 106: Ortiz vs Griffin 2 ,Brian Foster  vs. Brock Larson ,Welterweight Bout,1.0,Brian Foster,Orthodox,1984-04-03,69.0,170.0,71.0,Brock Larson,Southpaw,1977-08-23,71.0,170.0,71.0,25.635198773409265,32.24728945351002,0.0,-2.0,0.0,6.6120906801007555,Orthodox_Southpaw,1.0,0.0,1.0,0.0,5.0,3.0,2.0,0.6
6662,http://ufcstats.com/fight-details/d66f2c83c26e5b80,2009-11-21,"Las Vegas, Nevada, USA",UFC 106: Ortiz vs Griffin 2 ,Caol Uno  vs. Fabricio Camoes ,Lightweight Bout,,Caol Uno,Southpaw,1975-05-08,67.0,155.0,70.0,Fabricio Camoes,Orthodox,1978-12-23,70.0,155.0,71.0,34.54167122987624,30.913919614500053,0.0,-3.0,-1.0,-3.627751615376191,Southpaw_Orthodox,7.0,3.0,4.0,0.42857142857142855,0.0,0.0,0.0,
6663,http://ufcstats.com/fight-details/6f78fc53b8662627,2009-11-21,"Las Vegas, Nevada, USA",UFC 106: Ortiz vs Griffin 2 ,George Sotiropoulos  vs. Jason Dent ,Lightweight Bout,1.0,George Sotiropoulos,Orthodox,1977-07-09,70.0,155.0,71.0,Jason Dent,Orthodox,1980-06-12,70.0,155.0,71.0,32.37049611214544,29.443653488117402,0.0,0.0,0.0,-2.926842624028036,Orthodox_Orthodox,3.0,3.0,0.0,1.0,3.0,1.0,2.0,0.3333333333333333
6664,http://ufcstats.com/fight-details/7cdc6fdf983fb412,2009-11-14,"Manchester, England, United Kingdom",UFC 105: Couture vs Vera ,Randy Couture  vs. Brandon Vera ,Light Heavyweight Bout,1.0,Randy Couture,Orthodox,1963-06-22,73.0,205.0,75.0,Brandon Vera,Orthodox,1977-10-10,75.0,230.0,78.0,46.399627642098345,32.09670353740007,-25.0,-2.0,-3.0,-14.30292410469828,Orthodox_Orthodox,20.0,13.0,7.0,0.65,10.0,7.0,3.0,0.7
6665,http://ufcstats.com/fight-details/bf8164367980fcd3,2009-11-14,"Manchester, England, United Kingdom",UFC 105: Couture vs Vera ,Dan Hardy  vs. Mike Swick ,Welterweight Bout,1.0,Dan Hardy,Orthodox,1982-05-17,72.0,170.0,74.0,Mike Swick,Orthodox,1979-06-19,73.0,170.0,77.0,27.4969882816778,30.407403351221113,0.0,-1.0,-3.0,2.9104150695433137,Orthodox_Orthodox,3.0,3.0,0.0,1.0,10.0,9.0,1.0,0.9
6666,http://ufcstats.com/fight-details/b12d96ba9426b8d4,2009-11-14,"Manchester, England, United Kingdom",UFC 105: Couture vs Vera ,Michael Bisping  vs. Denis Kang ,Middleweight Bout,1.0,Michael Bisping,Orthodox,1979-02-28,73.0,185.0,75.0,Denis Kang,Orthodox,1977-09-17,71.0,185.0,77.0,30.711313109188477,32.1596758295915,0.0,2.0,-2.0,1.4483627204030227,Orthodox_Orthodox,9.0,7.0,2.0,0.7777777777777778,2.0,1.0,1.0,0.5
6667,http://ufcstats.com/fight-details/2c07f8ba25640237,2009-11-14,"Manchester, England, United Kingdom",UFC 105: Couture vs Vera ,Matt Brown  vs. James Wilks ,Welterweight Bout,1.0,Matt Brown,Orthodox,1981-01-10,72.0,170.0,75.0,James Wilks,Orthodox,1978-05-04,73.0,170.0,75.0,28.844047749425034,31.532690833424596,0.0,-1.0,0.0,2.688643083999562,Orthodox_Orthodox,4.0,3.0,1.0,0.75,1.0,1.0,0.0,1.0
6668,http://ufcstats.com/fight-details/b4ebb7576e9745e7,2009-11-14,"Manchester, England, United Kingdom",UFC 105: Couture vs Vera ,Ross Pearson  vs. Aaron Riley ,Lightweight Bout,1.0,Ross Pearson,Orthodox,1984-09-26,68.0,155.0,69.0,Aaron Riley,Southpaw,1980-12-09,68.0,155.0,69.0,25.134158361625232,28.931661373343555,0.0,0.0,0.0,3.797503011718322,Orthodox_Southpaw,1.0,1.0,0.0,1.0,5.0,2.0,3.0,0.4
6669,http://ufcstats.com/fight-details/cb510afff3dafdab,2009-11-14,"Manchester, England, United Kingdom",UFC 105: Couture vs Vera ,John Hathaway  vs. Paul Taylor ,Welterweight Bout,1.0,John Hathaway,Orthodox,1987-07-23,73.0,170.0,75.0,Paul Taylor,Orthodox,1979-12-15,72.0,155.0,72.0,22.31409484174789,29.917314642426895,15.0,1.0,3.0,7.603219800679005,Orthodox_Orthodox,2.0,2.0,0.0,1.0,6.0,3.0,3.0,0.5
6670,http://ufcstats.com/fight-details/4f36bc6fe119c4ac,2009-11-14,"Manchester, England, United Kingdom",UFC 105: Couture vs Vera ,Terry Etim  vs. Shannon Gugerty ,Lightweight Bout,1.0,Terry Etim,Orthodox,1986-01-11,73.0,155.0,73.0,Shannon Gugerty,Orthodox,1981-12-30,70.0,155.0,71.0,23.84185740882707,27.874822034826416,0.0,3.0,2.0,4.032964625999343,Orthodox_Orthodox,6.0,4.0,2.0,0.6666666666666666,3.0,2.0,1.0,0.6666666666666666
6671,http://ufcstats.com/fight-details/81283a33e907dbbe,2009-11-14,"Manchester, England, United Kingdom",UFC 105: Couture vs Vera ,Nick Osipczak  vs. Matthew Riddle ,Welterweight Bout,1.0,Nick Osipczak,Orthodox,1984-12-30,74.0,170.0,76.0,Matthew Riddle,Southpaw,1986-01-14,73.0,170.0,76.0,24.87405541561713,23.83364363158471,0.0,1.0,0.0,-1.040411784032417,Orthodox_Southpaw,1.0,1.0,0.0,1.0,3.0,3.0,0.0,1.0
6672,http://ufcstats.com/fight-details/6c569785225fd2e7,2009-11-14,"Manchester, England, United Kingdom",UFC 105: Couture vs Vera ,Dennis Siver  vs. Paul Kelly ,Lightweight Bout,1.0,Dennis Siver,Orthodox,1979-01-13,66.0,145.0,70.0,Paul Kelly,Orthodox,1984-09-12,69.0,155.0,70.0,30.83725769357135,25.172489322089586,-10.0,-3.0,0.0,-5.664768371481765,Orthodox_Orthodox,6.0,3.0,3.0,0.5,4.0,3.0,1.0,0.75
6673,http://ufcstats.com/fight-details/964245b54324810d,2009-11-14,"Manchester, England, United Kingdom",UFC 105: Couture vs Vera ,Alexander Gustafsson  vs. Jared Hamman ,Light Heavyweight Bout,1.0,Alexander Gustafsson,Orthodox,1987-01-15,77.0,205.0,79.0,Jared Hamman,Orthodox,1982-03-07,75.0,185.0,75.0,22.831562808016646,27.691381009747015,20.0,2.0,4.0,4.859818201730369,Orthodox_Orthodox,0.0,0.0,0.0,,0.0,0.0,0.0,
