FIRST,LAST,NICKNAME,URL,NAME
Jamie,Varner,,http://ufcstats.com/fighter-details/a54fc2d6fc224dc3,Jamie Varner
Guilherme,Vasconcelos,Bomba,http://ufcstats.com/fighter-details/d6d5da3c209884bc,Guilherme Vasconcelos
Linton,Vassell,The Swarm,http://ufcstats.com/fighter-details/a148dfe3485be79d,Linton Vassell
Billy,Vaughan,,http://ufcstats.com/fighter-details/61428ed51f5ff465,Billy Vaughan
Yuri,Vaulin,,http://ufcstats.com/fighter-details/4679a38cced7c64a,Yuri Vaulin
Javier,Vazquez,Showtime,http://ufcstats.com/fighter-details/be5cfd73617a5b1a,Javier Vazquez
Manny,Vazquez,,http://ufcstats.com/fighter-details/8d4d25fd9218860b,Manny Vazquez
Matt,Veach,,http://ufcstats.com/fighter-details/5731cc327790b731,Matt Veach
Joe,Vedepo,The Doctor,http://ufcstats.com/fighter-details/d35c3ed553b71fa2,Joe Vedepo
Kelly,Velasco,Killer,http://ufcstats.com/fighter-details/93c9897f0f9f5dab,Kelly Velasco
Greg,Velasco,The Viking King,http://ufcstats.com/fighter-details/34a81ebbce32b06b,Greg Velasco
Cain,Velasquez,,http://ufcstats.com/fighter-details/0ff11cc094e887bc,Cain Velasquez
David,Velasquez,Little,http://ufcstats.com/fighter-details/09c44b317c98bf96,David Velasquez
Bojan,Velickovic,Serbian Steel,http://ufcstats.com/fighter-details/fcce75a25c14a804,Bojan Velickovic
Karlos,Vemola,,http://ufcstats.com/fighter-details/d23ccf4a6c221284,Karlos Vemola
Luigi,Vendramini,The Italian Stallion,http://ufcstats.com/fighter-details/2f1a257d6777096d,Luigi Vendramini
Jerrel,Venetiaan,,http://ufcstats.com/fighter-details/602bb270f2bdbf02,Jerrel Venetiaan
Scott,Ventimiglia,Meant to Kill Ya,http://ufcstats.com/fighter-details/6e62bb64f7cc5026,Scott Ventimiglia
Brandon,Vera,The Truth,http://ufcstats.com/fighter-details/fa315e6c77eee106,Brandon Vera
Kerry,Vera,,http://ufcstats.com/fighter-details/df0a1c1e11ad199b,Kerry Vera
Marlon,Vera,Chito,http://ufcstats.com/fighter-details/7c7332319c14094c,Marlon Vera
Carlos,Vera,Pequeno,http://ufcstats.com/fighter-details/07f959e6596307bb,Carlos Vera
Isis,Verbeek,Fight Queen,http://ufcstats.com/fighter-details/d6f58b8cd1a6ff52,Isis Verbeek
Ernie,Verdicia,,http://ufcstats.com/fighter-details/2b1587a3376ab743,Ernie Verdicia
Joe,Veres,,http://ufcstats.com/fighter-details/c6d8ae3b016d5ad5,Joe Veres
Nikolay,Veretennikov,,http://ufcstats.com/fighter-details/0f1efce7d2571d10,Nikolay Veretennikov
CJ,Vergara,,http://ufcstats.com/fighter-details/077e3ace32b72be9,CJ Vergara
Renato,Verissimo,Charuto,http://ufcstats.com/fighter-details/c24b1db4b809d41b,Renato Verissimo
Bryan,Vetell,,http://ufcstats.com/fighter-details/13a0fb8fbdafb54f,Bryan Vetell
Marvin,Vettori,The Italian Dream,http://ufcstats.com/fighter-details/7acbb0972e75281a,Marvin Vettori
Hugo,Viana,Wolverine,http://ufcstats.com/fighter-details/f95381efb3051d81,Hugo Viana
Guilherme,Viana,,http://ufcstats.com/fighter-details/393b8e03fb410a78,Guilherme Viana
Polyana,Viana,Dama de Ferro,http://ufcstats.com/fighter-details/9673a497a9da119a,Polyana Viana
Vitor,Vianna,,http://ufcstats.com/fighter-details/744f50016c39c26c,Vitor Vianna
James,Vick,The Texecutioner,http://ufcstats.com/fighter-details/6256b2b1562cb8e1,James Vick
Tamires,Vidal,Tractor,http://ufcstats.com/fighter-details/4f3064faf17aa711,Tamires Vidal
Milton,Vieira,Miltinho,http://ufcstats.com/fighter-details/7cf20446453f852b,Milton Vieira
Reginaldo,Vieira,,http://ufcstats.com/fighter-details/f9081770e28ea2e1,Reginaldo Vieira
Ketlen,Vieira,Fenomeno,http://ufcstats.com/fighter-details/b9706f80d005036c,Ketlen Vieira
Rodolfo,Vieira,,http://ufcstats.com/fighter-details/260e9e0d4954aea6,Rodolfo Vieira
Steve,Vigneault,Lionheart,http://ufcstats.com/fighter-details/6888e31ce88f5b17,Steve Vigneault
Alejandro,Villalobos,,http://ufcstats.com/fighter-details/2e88f2030d8a928a,Alejandro Villalobos
DeMarco,Villalona,,http://ufcstats.com/fighter-details/0275e33febc2818c,DeMarco Villalona
Gian,Villante,,http://ufcstats.com/fighter-details/fcd448a2fe1a23cc,Gian Villante
Ike,Villanueva,Hurricane,http://ufcstats.com/fighter-details/f9d0cae37dabfafc,Ike Villanueva
Ruben,Villareal,Warpath,http://ufcstats.com/fighter-details/39f68882def7a507,Ruben Villareal
Armando,Villarreal,La Lumbre,http://ufcstats.com/fighter-details/454c1f0b638972ab,Armando Villarreal
Pablo,Villaseca,El Gallo,http://ufcstats.com/fighter-details/34f93dfbd43b2144,Pablo Villaseca
Joey,Villasenor,Smokin' Joe,http://ufcstats.com/fighter-details/15515e797aedc137,Joey Villasenor
Danillo,Villefort,Indio,http://ufcstats.com/fighter-details/fd87b1bbfcde9d5e,Danillo Villefort
Yuri,Villefort,,http://ufcstats.com/fighter-details/0fb1e2694a39a02f,Yuri Villefort
Marcos,Vinicius,Vina,http://ufcstats.com/fighter-details/e363b21261814830,Marcos Vinicius
Brandon,Visher,The Viper,http://ufcstats.com/fighter-details/7c4ec656d8fcb867,Brandon Visher
Falaniko,Vitale,Niko,http://ufcstats.com/fighter-details/445a98acb8985970,Falaniko Vitale
Cheyanne,Vlismas,The Warrior Princess,http://ufcstats.com/fighter-details/4959f10a62f3fec3,Cheyanne Vlismas
Bobby,Voelker,Vicious,http://ufcstats.com/fighter-details/fb8a3025ae722e64,Bobby Voelker
Mateo,Vogel,Carrapato,http://ufcstats.com/fighter-details/90b57b19d20e1969,Mateo Vogel
Danylo,Voievodkin,,http://ufcstats.com/fighter-details/d73a7c36746fbc5b,Danylo Voievodkin
Alexander,Volkanovski,The Great,http://ufcstats.com/fighter-details/e1248941344b3288,Alexander Volkanovski
Jacob,Volkmann,Christmas,http://ufcstats.com/fighter-details/6f81b6de2557739a,Jacob Volkmann
Alexander,Volkov,Drago,http://ufcstats.com/fighter-details/279566840aa55bf2,Alexander Volkov
Jason,Von Flue,Live Wire,http://ufcstats.com/fighter-details/c4b9296214f4c09c,Jason Von Flue
Milco,Voorn,,http://ufcstats.com/fighter-details/277ffed20cf07aea,Milco Voorn
Mark,Vorgeas,,http://ufcstats.com/fighter-details/ef0344ed552d8a22,Mark Vorgeas
Igor,Vovchanchyn,Ice Cold,http://ufcstats.com/fighter-details/7929be8290289a47,Igor Vovchanchyn
Jordan,Vucenic,The Epidemic,http://ufcstats.com/fighter-details/6d38e41efa47a72d,Jordan Vucenic
James,Wade,,http://ufcstats.com/fighter-details/6291decf7f3b6608,James Wade
Chris,Wade,,http://ufcstats.com/fighter-details/c8097968da5e5f13,Chris Wade
Neil,Wain,Old School,http://ufcstats.com/fighter-details/6b7bc7eaf2465387,Neil Wain
TJ,Waldburger,,http://ufcstats.com/fighter-details/8f2939f5fd9cca1e,TJ Waldburger
Chase,Waldon,,http://ufcstats.com/fighter-details/aeb6c57b9bd8bc3a,Chase Waldon
Andre,Walker,,http://ufcstats.com/fighter-details/18944a1a6ac1becf,Andre Walker
Herschel,Walker,,http://ufcstats.com/fighter-details/bd92e38aef641673,Herschel Walker
Donny,Walker,Eagle Eye,http://ufcstats.com/fighter-details/e6147d5ab3685899,Donny Walker
Johnny,Walker,,http://ufcstats.com/fighter-details/c21f26bbde777573,Johnny Walker
Brogan,Walker,The Bear,http://ufcstats.com/fighter-details/4333a8e70a672eb7,Brogan Walker
Valter,Walker,The Clean Monster,http://ufcstats.com/fighter-details/f5779a2303ed76ec,Valter Walker
Ben,Wall,Manimal,http://ufcstats.com/fighter-details/1ad381c8994c4e5b,Ben Wall
Crafton,Wallace,Blaze,http://ufcstats.com/fighter-details/bf41b5131545da12,Crafton Wallace
Rodney,Wallace,Shonuff the Master,http://ufcstats.com/fighter-details/b9415726dc3ec526,Rodney Wallace
Jeremy,Wallace,,http://ufcstats.com/fighter-details/b87c3f460709f74c,Jeremy Wallace
Randall,Wallace,Braveheart,http://ufcstats.com/fighter-details/95cf6be9071e68b0,Randall Wallace
James,Wallace,Jesse,http://ufcstats.com/fighter-details/4078de7181a19142,James Wallace
Jim,Wallhead,Judo,http://ufcstats.com/fighter-details/0c670b443c3d269f,Jim Wallhead
Cory,Walmsley,Hardcore,http://ufcstats.com/fighter-details/83c6c3e0f8bde8ee,Cory Walmsley
Richard,Walsh,Filthy Rich,http://ufcstats.com/fighter-details/303a05a7aa3ff761,Richard Walsh
Patrick,Walsh,The Beast of the East,http://ufcstats.com/fighter-details/b4c96c3d9139bf0e,Patrick Walsh
Erick,Wanderlei,,http://ufcstats.com/fighter-details/d57e6a8971b6d2bd,Erick Wanderlei
Dimitiri,Wanderley,,http://ufcstats.com/fighter-details/a1d6b308781aa2f5,Dimitiri Wanderley
Andy,Wang,,http://ufcstats.com/fighter-details/476414d2f18cd059,Andy Wang
Sai,Wang,The Fire Kylin,http://ufcstats.com/fighter-details/efb9a43415a56d34,Sai Wang
Anying,Wang,,http://ufcstats.com/fighter-details/69e8c632135af48b,Anying Wang
Wang,Cong,The Joker,http://ufcstats.com/fighter-details/2997e7fe3c9d3d4a,Wang Cong
Joshua,Wang-Kim,Twin Dragon,http://ufcstats.com/fighter-details/d538f13ab21d9633,Joshua Wang-Kim
Curt,Warburton,,http://ufcstats.com/fighter-details/2721bb808bb2523c,Curt Warburton
Brennan,Ward,The Irish Bad Boy,http://ufcstats.com/fighter-details/67cd6495280b0a57,Brennan Ward
Charlie,Ward,,http://ufcstats.com/fighter-details/e81dd0bb8a64b550,Charlie Ward
Terrion,Ware,Flash,http://ufcstats.com/fighter-details/ba5e253af86db1a8,Terrion Ware
Joe,Warren,,http://ufcstats.com/fighter-details/c0c1bc0766df4c00,Joe Warren
Brian,Warren,Mr. Unbreakable,http://ufcstats.com/fighter-details/c4c4c7dd26c15d91,Brian Warren
Merritt,Warren,,http://ufcstats.com/fighter-details/1e47dba648ea438c,Merritt Warren
Idris,Wasi,,http://ufcstats.com/fighter-details/8a19676a3388845a,Idris Wasi
Kengo,Watanabe,,http://ufcstats.com/fighter-details/2abe38b81d68a24a,Kengo Watanabe
Kazuhisa,Watanabe,,http://ufcstats.com/fighter-details/951ffadfc4e917ea,Kazuhisa Watanabe
Ron,Waterman,H20,http://ufcstats.com/fighter-details/efaf544314bb5c2e,Ron Waterman
Andy,Waters,,http://ufcstats.com/fighter-details/103e2e67919379c5,Andy Waters
Dominic,Waters,Sho Nuff,http://ufcstats.com/fighter-details/2de91c2244ad7e89,Dominic Waters
Trey,Waters,The Truth,http://ufcstats.com/fighter-details/31dbfbe4e7a6727c,Trey Waters
Michelle,Waterson-Gomez,The Karate Hottie,http://ufcstats.com/fighter-details/eb04b9d31e938edb,Michelle Waterson-Gomez
Sam,Watford,,http://ufcstats.com/fighter-details/1836639ecf9b6e7f,Sam Watford
Blake,Watkins,,http://ufcstats.com/fighter-details/117580b232409824,Blake Watkins
Kyle,Watson,,http://ufcstats.com/fighter-details/d7b2c0b53883ee80,Kyle Watson
Maka,Watson,,http://ufcstats.com/fighter-details/a31dfd9e8b2dc6ca,Maka Watson
Walel,Watson,The Gazelle,http://ufcstats.com/fighter-details/92aafa8f4b26269b,Walel Watson
Tom,Watson,Kong,http://ufcstats.com/fighter-details/6809c31286b08d97,Tom Watson
Enrique,Watson,,http://ufcstats.com/fighter-details/a99d4aa689bdca18,Enrique Watson
Brok,Weaver,Chata Tuska,http://ufcstats.com/fighter-details/7c9f96f9a6a5cd50,Brok Weaver
Jonavin,Webb,The Spyder,http://ufcstats.com/fighter-details/f40ec51dd4de47c3,Jonavin Webb
Stephanie,Webber,,http://ufcstats.com/fighter-details/d44a84409bf0da64,Stephanie Webber
Royston,Wee,,http://ufcstats.com/fighter-details/b9c03e7a4557e542,Royston Wee
Darian,Weeks,,http://ufcstats.com/fighter-details/326a001926ffb7ec,Darian Weeks
Joshua,Weems,Wide Open,http://ufcstats.com/fighter-details/69888118d968ba52,Joshua Weems
Daniel,Weichel,The Weasel,http://ufcstats.com/fighter-details/7b9dade6bedaabbe,Daniel Weichel
Chris,Weidman,The All-American,http://ufcstats.com/fighter-details/3a8176e15b9887c1,Chris Weidman
Mark,Weir,The Wizard,http://ufcstats.com/fighter-details/9ccdd2ce45903f34,Mark Weir
Christian,Wellisch,The Hungarian Nightmare,http://ufcstats.com/fighter-details/f1b2a4365799c48b,Christian Wellisch
Malcolm,Wellmaker,The Machine,http://ufcstats.com/fighter-details/2e45d08b3f2f02c8,Malcolm Wellmaker
Jeremiah,Wells,,http://ufcstats.com/fighter-details/d66a46de8d705353,Jeremiah Wells
Fabricio,Werdum,Vai Cavalo,http://ufcstats.com/fighter-details/492b202d2064e7a9,Fabricio Werdum
Mike,Wessel,Juggernaut,http://ufcstats.com/fighter-details/b51841e7c594090d,Mike Wessel
Dustin,West,,http://ufcstats.com/fighter-details/5f5763b3a4de8dd4,Dustin West
Sheldon,Westcott,,http://ufcstats.com/fighter-details/ec2d13a87d3d9541,Sheldon Westcott
Aaron,Wetherspoon,Slam,http://ufcstats.com/fighter-details/1ce7998e0a215caa,Aaron Wetherspoon
Coty,Wheeler,Ox,http://ufcstats.com/fighter-details/e57f0b06ea39e360,Coty Wheeler
Vernon,White,Tiger,http://ufcstats.com/fighter-details/12458872d6afae1b,Vernon White
Steve,White,,http://ufcstats.com/fighter-details/d181689653115b6a,Steve White
Alex,White,The Spartan,http://ufcstats.com/fighter-details/c17041f1bb5768d8,Alex White
Craig,White,The Thundercat,http://ufcstats.com/fighter-details/3dd949593346dbc3,Craig White
Patrik,White,Primetime,http://ufcstats.com/fighter-details/4debc6c4c6249690,Patrik White
Robert,Whiteford,The Hammer,http://ufcstats.com/fighter-details/1dafccb62a0f98ec,Robert Whiteford
Mike,Whitehead,,http://ufcstats.com/fighter-details/22d1e00e1aabb7c9,Mike Whitehead
Garett,Whiteley,Goodnight,http://ufcstats.com/fighter-details/129537073431e52e,Garett Whiteley
Mitch,Whitesel,,http://ufcstats.com/fighter-details/b6debbda44d4a5a0,Mitch Whitesel
Emily,Whitmire,Spitfire,http://ufcstats.com/fighter-details/b3d21b2610dcfaeb,Emily Whitmire
Robert,Whittaker,The Reaper,http://ufcstats.com/fighter-details/e1147d3d2dabe1ce,Robert Whittaker
Josh,Wick,The White Mamba,http://ufcstats.com/fighter-details/13935768cf8aeb86,Josh Wick
Adam,Wieczorek,Siwy,http://ufcstats.com/fighter-details/efa1f6b42c86793c,Adam Wieczorek
Orlando,Wiet,The Gladiator,http://ufcstats.com/fighter-details/a6c2f5381d575920,Orlando Wiet
Jonathan,Wiezorek,,http://ufcstats.com/fighter-details/60884f31ead1609c,Jonathan Wiezorek
Justin,Wilcox,Silverback,http://ufcstats.com/fighter-details/4a482a0100cfcd0a,Justin Wilcox
Joe,Wilk,The Nose,http://ufcstats.com/fighter-details/781014fb7e8e647a,Joe Wilk
Aaron,Wilkinson,The Daywalker,http://ufcstats.com/fighter-details/338a11d3674eb2d4,Aaron Wilkinson
Mike,Wilkinson,The Warrior,http://ufcstats.com/fighter-details/cfaf010d5b389c09,Mike Wilkinson
Rob,Wilkinson,Razor,http://ufcstats.com/fighter-details/826475cc758e60e6,Rob Wilkinson
James,Wilks,Lightning,http://ufcstats.com/fighter-details/852454c572675334,James Wilks
Tedd,Williams,,http://ufcstats.com/fighter-details/b63e800c18e011b5,Tedd Williams
Pete,Williams,El Duro,http://ufcstats.com/fighter-details/6291ac0a3726732f,Pete Williams
Rubin,Williams,Mr. Hollywood,http://ufcstats.com/fighter-details/6f812143641ceff8,Rubin Williams
Carter,Williams,The Beast,http://ufcstats.com/fighter-details/b8e2f10efb6eca85,Carter Williams
Patrick,Williams,The Animal,http://ufcstats.com/fighter-details/39330403ad27c2bb,Patrick Williams
Tim,Williams,The South Jersey Strangler,http://ufcstats.com/fighter-details/990bd63726a577f8,Tim Williams
Jordan,Williams,Bomaye,http://ufcstats.com/fighter-details/e26bd53b751d61d9,Jordan Williams
Cole,Williams,Havoc,http://ufcstats.com/fighter-details/f9a20a17d712ef7c,Cole Williams
Khaos,Williams,The OxFighter,http://ufcstats.com/fighter-details/2558ae2e5671e318,Khaos Williams
Karl,Williams,,http://ufcstats.com/fighter-details/d35f734c56a89103,Karl Williams
Karl,Willis,,http://ufcstats.com/fighter-details/95883dbdab4fcf0f,Karl Willis
Justin,Willis,Big Pretty,http://ufcstats.com/fighter-details/ce1e867808ef5fce,Justin Willis
Chris,Wilson,The Professor,http://ufcstats.com/fighter-details/a56607a451e4c70d,Chris Wilson
Greg,Wilson,,http://ufcstats.com/fighter-details/9cc84087ee768342,Greg Wilson
Jonathan,Wilson,Johnny Bravo,http://ufcstats.com/fighter-details/cd01f0b768a32475,Jonathan Wilson
Sean,Wilson,P-Town,http://ufcstats.com/fighter-details/b8e6393c39cb9740,Sean Wilson
Westin,Wilson,,http://ufcstats.com/fighter-details/7b3503352cd53abb,Westin Wilson
Matt,Wiman,,http://ufcstats.com/fighter-details/eb29176b03dfa888,Matt Wiman
Eddie,Wineland,,http://ufcstats.com/fighter-details/fc9a9559a05f2704,Eddie Wineland
Deron,Winn,,http://ufcstats.com/fighter-details/483a953b18d73bb3,Deron Winn
Andre,Winner,,http://ufcstats.com/fighter-details/b45d6b73f4ca4467,Andre Winner
Eric,Wisely,Little Lee,http://ufcstats.com/fighter-details/53f84637dfffab7a,Eric Wisely
Keith,Wisniewski,The Polish Connection,http://ufcstats.com/fighter-details/cd12227edd3f134b,Keith Wisniewski
Jason,Witt,The Vanilla Gorilla,http://ufcstats.com/fighter-details/5f3805dda9661cba,Jason Witt
Travis,Wiuff,The Diesel,http://ufcstats.com/fighter-details/7f9f528cb72a6ed1,Travis Wiuff
Ray,Wizard,,http://ufcstats.com/fighter-details/ea0ad155451ed1f5,Ray Wizard
Karolina,Wojcik,Polish Assassin,http://ufcstats.com/fighter-details/b99b3620839ea911,Karolina Wojcik
Danyelle,Wolf,,http://ufcstats.com/fighter-details/a7e3f02fe2b2fe30,Danyelle Wolf
Brandon,Wolff,,http://ufcstats.com/fighter-details/aa79d5399571068e,Brandon Wolff
Xue Do,Won,,http://ufcstats.com/fighter-details/daa89f01e1c0f42a,Xue Do Won
Joanne,Wood,JoJo,http://ufcstats.com/fighter-details/12f91bfa8f1f723b,Joanne Wood
Nathaniel,Wood,The Prospect,http://ufcstats.com/fighter-details/329e403448756217,Nathaniel Wood
Val,Woodburn,The Animal,http://ufcstats.com/fighter-details/7a47e068f8017019,Val Woodburn
Tyron,Woodley,The Chosen One,http://ufcstats.com/fighter-details/effd9de9937996f8,Tyron Woodley
Salvador,Woods,,http://ufcstats.com/fighter-details/8de471543d9c933e,Salvador Woods
Logan,Woods,One Hit,http://ufcstats.com/fighter-details/133a9d2e6efd8a50,Logan Woods
Sean,Woodson,The Sniper,http://ufcstats.com/fighter-details/4682bc59d5f55145,Sean Woodson
Cal,Worsham,,http://ufcstats.com/fighter-details/de3ed2e152520c8d,Cal Worsham
Hunter,Worsham,The Future,http://ufcstats.com/fighter-details/8fb808fc2e145bd6,Hunter Worsham
Khama,Worthy,The Death Star,http://ufcstats.com/fighter-details/78e501478a36a018,Khama Worthy
Eric,Wray,,http://ufcstats.com/fighter-details/eb6edce3028f05c0,Eric Wray
Justin,Wren,The Viking,http://ufcstats.com/fighter-details/e78f601035d677f2,Justin Wren
JW,Wright,,http://ufcstats.com/fighter-details/2a0b19a96f848eff,JW Wright
Chris,Wright,,http://ufcstats.com/fighter-details/7182146226dabe22,Chris Wright
Jordan,Wright,The Beverly Hills Ninja,http://ufcstats.com/fighter-details/c878270af633eb11,Jordan Wright
Marcin,Wrzosek,The Polish Zombie,http://ufcstats.com/fighter-details/aac6edb0d5e0b7e9,Marcin Wrzosek
Wu,Yanan,Mulan,http://ufcstats.com/fighter-details/fdbefee0827e1567,Wu Yanan
,Wulijiburen,Beast Master,http://ufcstats.com/fighter-details/2296125b6c362355,
Wuziazibieke,Jiahefu,Prairie Kitty,http://ufcstats.com/fighter-details/2d077e22886298be,Wuziazibieke Jiahefu
Rubens,Xavier,Macula,http://ufcstats.com/fighter-details/e6dac752a2418a88,Rubens Xavier
Xiao,Long,,http://ufcstats.com/fighter-details/86bace9e4ad85542,Xiao Long
Xie,Bin,The Stalker,http://ufcstats.com/fighter-details/e415ea6f8d41c917,Xie Bin
Jamie,Yager,The Chosyn 1,http://ufcstats.com/fighter-details/85248da6e9e2f7e7,Jamie Yager
Eddie,Yagin,The Filipino Phenom,http://ufcstats.com/fighter-details/cc84b68f862b466f,Eddie Yagin
Rani,Yahya,,http://ufcstats.com/fighter-details/94527830000ab715,Rani Yahya
Mohammad,Yahya,The UAE Warrior,http://ufcstats.com/fighter-details/3753714927f18437,Mohammad Yahya
Alexander,Yakovlev,Russian Thunder,http://ufcstats.com/fighter-details/d06f8869449ba7bd,Alexander Yakovlev
Keiichiro,Yamamiya,,http://ufcstats.com/fighter-details/6014d25e73b669c9,Keiichiro Yamamiya
Kenichi,Yamamoto,,http://ufcstats.com/fighter-details/9f488f520ed25bbf,Kenichi Yamamoto
Yoshihisa,Yamamoto,,http://ufcstats.com/fighter-details/eed2b71d77d95416,Yoshihisa Yamamoto
Atsushi,Yamamoto,,http://ufcstats.com/fighter-details/351264d11286d09a,Atsushi Yamamoto
Norifumi,Yamamoto,Kid,http://ufcstats.com/fighter-details/4834ff149dc9542a,Norifumi Yamamoto
Hiroko,Yamanaka,Cat's Eye,http://ufcstats.com/fighter-details/283645128ae57eda,Hiroko Yamanaka
Goiti,Yamauchi,,http://ufcstats.com/fighter-details/9e1a7101fefe9746,Goiti Yamauchi
Takeshi,Yamazaki,,http://ufcstats.com/fighter-details/d1d20e651e6cbc02,Takeshi Yamazaki
Yan,Xiaonan,,http://ufcstats.com/fighter-details/c41d426cc7326d1b,Yan Xiaonan
Petr,Yan,No Mercy,http://ufcstats.com/fighter-details/d661ce4da776fc20,Petr Yan
Yan,Qihui,Queen Kong,http://ufcstats.com/fighter-details/5c9c2e247c836b67,Yan Qihui
Adam,Yandiev,Boroda,http://ufcstats.com/fighter-details/0a95c474e61a6c44,Adam Yandiev
Adrian,Yanez,,http://ufcstats.com/fighter-details/0232cabbc30a2372,Adrian Yanez
Dongi,Yang,The Ox,http://ufcstats.com/fighter-details/aed06011bf62237b,Dongi Yang
Jianping,Yang,,http://ufcstats.com/fighter-details/d3c554d6e11fc9d6,Jianping Yang
Masutatsu,Yano,,http://ufcstats.com/fighter-details/d56caaa5e123f518,Masutatsu Yano
Emmanuel,Yarborough,,http://ufcstats.com/fighter-details/2299605af59fd309,Emmanuel Yarborough
Cale,Yarbrough,,http://ufcstats.com/fighter-details/a0b91014e9d16a76,Cale Yarbrough
Tadao,Yasuda,,http://ufcstats.com/fighter-details/49e7e05f902479ca,Tadao Yasuda
Yoshiaki,Yatsu,,http://ufcstats.com/fighter-details/620be7e0712d431b,Yoshiaki Yatsu
Chris,Yee,,http://ufcstats.com/fighter-details/920632ca1b78fae5,Chris Yee
,Yibugele,Eagle,http://ufcstats.com/fighter-details/cc2fcae2c0dc501d,
Yin,Shuai,Black Panther,http://ufcstats.com/fighter-details/a78dc3910554dbae,Yin Shuai
,Yizha,,http://ufcstats.com/fighter-details/3f11fd1751fa83b1,
Ashley,Yoder,SpiderMonkey,http://ufcstats.com/fighter-details/b4c6c904a9ffc5e8,Ashley Yoder
